text,font_size,is_bold,y_position,word_count,is_all_caps,is_centered,label
o   2 1/2 cups flour,10,0,0.8707473446624447,5,0,0,Body_Text
o   1 teaspoon salt,10,0,0.8892321345782039,4,0,0,Body_Text
o   1/4 cup olive oil,10,0,0.09385343994757142,5,0,0,Body_Text
o   Rosemary,10,0,0.11233822986333057,2,0,0,Body_Text
o   Sea salt,10,0,0.13082309684368096,3,0,0,Body_Text
,10,0,0.14804281369604247,1,0,0,Body_Text
Instructions :,12,1,0.14939394864169034,2,0,0,Body_Text
"o   Dissolve yeast and sugar in warm water, let sit until foamy.",10,0,0.16789378541888614,12,0,1,Body_Text
"o   Mix flour and salt in a bowl, then add yeast mixture and olive oil.",10,0,0.1863786523992365,15,0,1,Body_Text
"o   Knead until smooth, then let rise until doubled.",10,0,0.20486351937958688,9,0,0,Body_Text
"o   Press dough into a baking pan, dimple with fingers, and sprinkle with rosemary",10,0,0.22334838635993726,14,0,1,Body_Text
and sea salt.,12,0,0.24191916109335543,3,0,0,Body_Text
o   Bake at 400°F (200°C) for 20-25 minutes until golden.,10,0,0.2603180432560468,10,0,0,Body_Text
,12,1,0.2788888950540562,0,0,0,Body_Text
Freekeh Salad,12,1,0.2974495165275805,2,0,0,H1
,10,0,0.31458317149769177,1,0,0,Body_Text
Ingredients :,12,1,0.31593430644333964,2,0,0,Body_Text
o   1 cup freekeh,10,0,0.3343331693398832,4,0,0,Body_Text
o   2 cups water,10,0,0.35281803632023356,4,0,0,Body_Text
o   1 small onion,10,0,0.37130290330058396,4,0,0,Body_Text
o   1/4 cup parsley,10,0,0.38978777028093436,4,0,0,Body_Text
o   1/4 cup mint,10,0,0.4082726372612847,4,0,0,Body_Text
o   1/4 cup lemon juice,10,0,0.4268331816702178,5,0,0,Body_Text
o   1/4 cup olive oil,10,0,0.4453180486505682,5,0,0,Body_Text
o   1 teaspoon salt,10,0,0.4638029156309186,4,0,0,Body_Text
,10,0,0.48102261321713224,1,0,0,Body_Text
Instructions :,12,1,0.48237374816278017,2,0,0,Body_Text
"o   Rinse freekeh and cook in water until tender, then drain.",10,0,0.5007725725270281,11,0,0,Body_Text
o   Sauté diced onion in olive oil until softened.,10,0,0.5192827166933002,9,0,0,Body_Text
"o   Mix freekeh with sautéed onion, chopped parsley, and mint.",10,0,0.5377675836736505,10,0,1,Body_Text
"o   Whisk lemon juice, olive oil, and salt, then pour over salad.",10,0,0.5563281280825837,12,0,1,Body_Text
o   Toss well and serve.,10,0,0.574812995062934,5,0,0,Body_Text
,12,1,0.5933838275947956,0,0,0,Body_Text
Fried Plantains,12,1,0.611868694575146,2,0,0,H1
,10,0,0.6290023880775528,1,0,0,Body_Text
Ingredients :,12,1,0.6303535230232008,2,0,0,Body_Text
o   2 ripe plantains,10,0,0.6487523859197443,4,0,0,Body_Text
o   1 cup vegetable oil,10,0,0.6672372529000947,5,0,0,Body_Text
o   1 teaspoon salt,10,0,0.6857977973090278,4,0,0,Body_Text
,10,0,0.7030174948952415,1,0,0,Body_Text
Instructions :,12,1,0.704368668373185,2,0,0,Body_Text
o   Peel and slice plantains.,10,0,0.7227675312697285,5,0,0,Body_Text
o   Heat oil in a pan and fry plantain slices until golden.,10,0,0.7412523982500789,12,0,0,Body_Text
o   Drain on paper towels and sprinkle with salt.,10,0,0.7597372652304293,9,0,0,Body_Text
o   Serve warm.,10,0,0.7782220551461885,3,0,0,Body_Text
,12,1,0.7967929262103457,0,0,0,Body_Text
Fried Rice,12,1,0.815277793190696,2,0,0,H1
,10,0,0.8324872411862768,1,0,0,Body_Text
Ingredients :,12,1,0.8338384146642204,2,0,0,Body_Text
o   2 cups cooked rice,10,0,0.8522372004961727,5,0,0,Body_Text
o   1 small onion,10,0,0.8707473446624447,4,0,0,Body_Text
o   1/2 cup peas,10,0,0.8892321345782039,4,0,0,Body_Text
o   1/2 cup diced carrots,10,0,0.09385343994757142,5,0,0,Body_Text
o   2 eggs,10,0,0.11233822986333057,3,0,0,Body_Text
o   2 tablespoons soy sauce,10,0,0.13082309684368096,5,0,0,Body_Text
o   1 tablespoon sesame oil,10,0,0.14930796382403133,5,0,0,Body_Text
o   1/4 cup chopped green onions,10,0,0.16789378541888614,6,0,0,Body_Text
,10,0,0.18511350227124762,1,0,0,Body_Text
Instructions :,12,1,0.18646463721689552,2,0,0,Body_Text
"o   Sauté diced onion, peas, and carrots in sesame oil until softened.",10,0,0.20486351937958688,12,0,1,Body_Text
o   Push vegetables to the side and scramble eggs in the same pan.,10,0,0.22334838635993726,13,0,1,Body_Text
"o   Add cooked rice and soy sauce, stir to combine.",10,0,0.24183317627569642,10,0,0,Body_Text
o   Cook until heated through.,10,0,0.2603180432560468,5,0,0,Body_Text
o   Garnish with chopped green onions and serve.,10,0,0.2788029102363972,8,0,0,Body_Text
,12,1,0.2974495165275805,0,0,0,Body_Text
Fufu,12,1,0.31593430644333964,1,0,0,H1
,10,0,0.3330680384780421,1,0,0,Body_Text
Ingredients :,12,1,0.33441917342369004,2,0,0,Body_Text
o   2 cups cassava flour,10,0,0.35281803632023356,5,0,0,Body_Text
o   4 cups water,10,0,0.37130290330058396,4,0,0,Body_Text
,10,0,0.3885226008867977,1,0,0,Body_Text
Instructions :,12,1,0.38987373583244556,2,0,0,Body_Text
o   Bring water to a boil.,10,0,0.4082726372612847,6,0,0,Body_Text
"o   Gradually add cassava flour, stirring constantly until thickened.",10,0,0.4268331816702178,9,0,1,Body_Text
"o   Continue to cook, stirring, until smooth and elastic.",10,0,0.4453180486505682,9,0,0,Body_Text
o   Serve warm.,10,0,0.4638029156309186,3,0,0,Body_Text
,12,1,0.48237374816278017,0,0,0,Body_Text
Gamja Jorim,12,1,0.5008585766108349,2,0,0,H1
,10,0,0.5180175472991635,1,0,0,Body_Text
Ingredients :,12,1,0.5193686822448114,2,0,0,Body_Text
o   4 potatoes,10,0,0.5377675836736505,3,0,0,Body_Text
o   1/4 cup soy sauce,10,0,0.5563281280825837,5,0,0,Body_Text
o   2 tablespoons sugar,10,0,0.574812995062934,4,0,0,Body_Text
o   1 tablespoon sesame oil,10,0,0.5932978620432844,5,0,0,Body_Text
o   1/4 cup water,10,0,0.6117827290236347,4,0,0,Body_Text
o   1 tablespoon sesame seeds,10,0,0.6302675189393939,5,0,0,Body_Text
,10,0,0.6474872165256076,1,0,0,Body_Text
Instructions :,12,1,0.6488383900035511,2,0,0,Body_Text
o   Peel and dice potatoes.,10,0,0.6672372529000947,5,0,0,Body_Text
o   Sauté potatoes in sesame oil until lightly browned.,10,0,0.6857977973090278,9,0,0,Body_Text
"o   Add soy sauce, sugar, and water, simmer until potatoes are tender.",10,0,0.7042826642893781,12,0,1,Body_Text
o   Garnish with sesame seeds and serve warm.,10,0,0.7227675312697285,8,0,0,Body_Text
,12,1,0.7413384023338857,0,0,0,Body_Text
Garlic Bread,12,1,0.7598232693142362,2,0,0,H1
,10,0,0.7769568857520518,1,0,0,Body_Text
Ingredients :,12,1,0.7783080592299952,2,0,0,Body_Text
o   1 baguette,10,0,0.7967069221265388,3,0,0,Body_Text
o   1/2 cup butter,10,0,0.8151917891068892,4,0,0,Body_Text
o   4 cloves garlic,10,0,0.8337524105804135,4,0,0,Body_Text
o   1/4 cup parsley,10,0,0.8522372004961727,4,0,0,Body_Text
o   1 teaspoon salt,10,0,0.8707473446624447,4,0,0,Body_Text
,10,0,0.8879669651840673,1,0,0,Body_Text
Instructions :,12,1,0.8893181386620107,2,0,0,Body_Text
o   Preheat oven to 375°F (190°C).,10,0,0.09385343994757142,6,0,0,Body_Text
o   Slice baguette in half lengthwise.,10,0,0.11233822986333057,6,0,0,Body_Text
"o   Mix softened butter with minced garlic, chopped parsley, and salt.",10,0,0.13082309684368096,11,0,1,Body_Text
o   Spread mixture on bread.,10,0,0.14930796382403133,5,0,0,Body_Text
o   Bake for 10-15 minutes until golden.,10,0,0.16789378541888614,7,0,0,Body_Text
o   Serve warm.,10,0,0.1863786523992365,3,0,0,Body_Text
,12,1,0.2049495041972459,0,0,0,Body_Text
Gazpacho,12,1,0.22343437117759626,1,0,0,H1
,10,0,0.24056802614770753,1,0,0,Body_Text
Ingredients :,12,1,0.24191916109335543,2,0,0,Body_Text
o   4 tomatoes,10,0,0.2603180432560468,3,0,0,Body_Text
o   1 cucumber,10,0,0.2788029102363972,3,0,0,Body_Text
o   1 small red onion,10,0,0.29736353170992147,5,0,0,Body_Text
o   1 bell pepper,10,0,0.31584832162568066,4,0,0,Body_Text
o   2 cloves garlic,10,0,0.3343331693398832,4,0,0,Body_Text
o   1/4 cup olive oil,10,0,0.35281803632023356,5,0,0,Body_Text
o   2 tablespoons red wine vinegar,10,0,0.37130290330058396,6,0,0,Body_Text
o   1 teaspoon salt,10,0,0.38978777028093436,4,0,0,Body_Text
o   1/2 teaspoon pepper,10,0,0.4082726372612847,4,0,0,Body_Text
,10,0,0.42556805080837673,1,0,0,Body_Text
Instructions :,12,1,0.4269191857540246,2,0,0,Body_Text
"o   Dice tomatoes, cucumber, onion, and bell pepper.",10,0,0.4453180486505682,8,0,0,Body_Text
"o   Blend vegetables with minced garlic, olive oil, vinegar, salt, and pepper until",10,0,0.4638029156309186,13,0,1,Body_Text
smooth.,12,0,0.48237374816278017,1,0,0,Body_Text
o   Chill for at least 1 hour before serving.,10,0,0.5007725725270281,9,0,0,Body_Text
,12,1,0.5193686822448114,0,0,0,Body_Text
Gigantes Plaki,12,1,0.5378535492251618,2,0,0,H1
,10,0,0.5550629972207426,1,0,0,Body_Text
Ingredients :,12,1,0.5564141321663905,2,0,0,Body_Text
o   2 cups giant beans,10,0,0.574812995062934,5,0,0,Body_Text
o   1 small onion,10,0,0.5932978620432844,4,0,0,Body_Text
o   2 cloves garlic,10,0,0.6117827290236347,4,0,0,Body_Text
o   4 tomatoes,10,0,0.6302675189393939,3,0,0,Body_Text
o   1/4 cup olive oil,10,0,0.6487523859197443,5,0,0,Body_Text
o   1 teaspoon oregano,10,0,0.6672372529000947,4,0,0,Body_Text
o   1 teaspoon salt,10,0,0.6857977973090278,4,0,0,Body_Text
o   1/2 teaspoon pepper,10,0,0.7042826642893781,4,0,0,Body_Text
,10,0,0.7215023618755918,1,0,0,Body_Text
Instructions :,12,1,0.7228535353535354,2,0,0,Body_Text
"o   Soak beans overnight, then cook until tender.",10,0,0.7412523982500789,8,0,0,Body_Text
o   Sauté diced onion and minced garlic in olive oil until softened.,10,0,0.7597372652304293,12,0,1,Body_Text
"o   Add diced tomatoes, oregano, salt, and pepper, simmer for 10 minutes.",10,0,0.7782220551461885,12,0,1,Body_Text
o   Mix beans with tomato sauce and transfer to a baking dish.,10,0,0.7967069221265388,12,0,1,Body_Text
o   Bake at 375°F (190°C) for 30 minutes.,10,0,0.8151917891068892,8,0,0,Body_Text
o   Serve warm.,10,0,0.8337524105804135,3,0,0,Body_Text
,12,1,0.8523232045799795,0,0,0,Body_Text
Goi Cuon (Spring Rolls),12,1,0.8708333487462516,4,0,0,H1
,10,0,0.8879669651840673,1,0,0,Body_Text
Ingredients :,12,1,0.8893181386620107,2,0,0,Body_Text
o   1 package rice paper wrappers,10,0,0.09385343994757142,6,0,0,Body_Text
o   1/2 pound shrimp,10,0,0.11233822986333057,4,0,0,Body_Text
o   1/2 cup rice vermicelli,10,0,0.13082309684368096,5,0,0,Body_Text
o   1/2 cup lettuce,10,0,0.14930796382403133,4,0,0,Body_Text
o   1/4 cup mint,10,0,0.16789378541888614,4,0,0,Body_Text
o   1/4 cup cilantro,10,0,0.1863786523992365,4,0,0,Body_Text
o   1/4 cup basil,10,0,0.20486351937958688,4,0,0,Body_Text
o   1/4 cup carrots,10,0,0.22334838635993726,4,0,0,Body_Text
o   1/4 cup cucumber,10,0,0.24183317627569642,4,0,0,Body_Text
,10,0,0.2590528931280579,1,0,0,Body_Text
Instructions :,12,1,0.26040402807370583,2,0,0,Body_Text
o   Cook shrimp and slice in half.,10,0,0.2788029102363972,7,0,0,Body_Text
"o   Cook rice vermicelli according to package instructions, then drain.",10,0,0.29736353170992147,10,0,1,Body_Text
o   Soak rice paper wrappers in warm water until pliable.,10,0,0.31584832162568066,10,0,0,Body_Text
"o   Place a small amount of shrimp, vermicelli, lettuce, mint, cilantro, basil, julienned",10,0,0.3343331693398832,13,0,1,Body_Text
"carrots, and cucumber on each wrapper.",12,0,0.3529040404040404,6,0,0,Body_Text
o   Roll tightly and serve with dipping sauce.,10,0,0.37130290330058396,8,0,0,Body_Text
,12,1,0.38987373583244556,0,0,0,Body_Text
Gomae (Spinach with Sesame Dressing),12,1,0.4083586028127959,5,0,0,H1
,10,0,0.42556805080837673,1,0,0,Body_Text
Ingredients :,12,1,0.4269191857540246,2,0,0,Body_Text
o   1 bunch spinach,10,0,0.4453180486505682,4,0,0,Body_Text
o   2 tablespoons sesame seeds,10,0,0.4638029156309186,5,0,0,Body_Text
o   1 tablespoon soy sauce,10,0,0.4822877826112689,5,0,0,Body_Text
o   1 tablespoon sugar,10,0,0.5007725725270281,4,0,0,Body_Text
o   1 tablespoon mirin,10,0,0.5192827166933002,4,0,0,Body_Text
,10,0,0.5365024142795138,1,0,0,Body_Text
Instructions :,12,1,0.5378535492251618,2,0,0,Body_Text
"o   Blanch spinach in boiling water, then rinse in cold water and squeeze out excess",10,0,0.5563281280825837,15,0,1,Body_Text
moisture.,12,0,0.5748989991467408,1,0,0,Body_Text
o   Toast sesame seeds and grind them.,10,0,0.5932978620432844,7,0,0,Body_Text
"o   Mix sesame seeds with soy sauce, sugar, and mirin.",10,0,0.6117827290236347,10,0,0,Body_Text
o   Toss spinach with dressing and serve.,10,0,0.6302675189393939,7,0,0,Body_Text
,12,1,0.6488383900035511,0,0,0,Body_Text
Gratin Dauphinois,12,1,0.6673232569839015,2,0,0,H1
,10,0,0.6845326279148911,1,0,0,Body_Text
Ingredients :,12,1,0.6858838013928346,2,0,0,Body_Text
o   4 potatoes,10,0,0.7042826642893781,3,0,0,Body_Text
o   1 cup heavy cream,10,0,0.7227675312697285,5,0,0,Body_Text
o   1/2 cup milk,10,0,0.7412523982500789,4,0,0,Body_Text
o   2 cloves garlic,10,0,0.7597372652304293,4,0,0,Body_Text
o   1/2 cup grated Gruyère cheese,10,0,0.7782220551461885,6,0,0,Body_Text
o   1 teaspoon salt,10,0,0.7967069221265388,4,0,0,Body_Text
o   1/2 teaspoon pepper,10,0,0.8151917891068892,4,0,0,Body_Text
,10,0,0.8324872411862768,1,0,0,Body_Text
Instructions :,12,1,0.8338384146642204,2,0,0,Body_Text
o   Preheat oven to 375°F (190°C).,10,0,0.8522372004961727,6,0,0,Body_Text
o   Peel and thinly slice potatoes.,10,0,0.8707473446624447,6,0,0,Body_Text
o   Rub a baking dish with a cut clove of garlic.,10,0,0.8892321345782039,11,0,0,Body_Text
"o   Layer potatoes in the dish, seasoning with salt and pepper.",10,0,0.09385343994757142,11,0,1,Body_Text
"o   Mix cream, milk, and minced garlic, pour over potatoes.",10,0,0.11233822986333057,10,0,0,Body_Text
o   Sprinkle with grated Gruyère cheese.,10,0,0.13082309684368096,6,0,0,Body_Text
o   Bake for 45 minutes until golden and bubbly.,10,0,0.14930796382403133,9,0,0,Body_Text
o   Serve warm.,10,0,0.16789378541888614,3,0,0,Body_Text
,12,1,0.18646463721689552,0,0,0,Body_Text
Greek Salad,12,1,0.2049495041972459,2,0,0,H1
,10,0,0.2220832362319484,1,0,0,Body_Text
Ingredients :,12,1,0.22343437117759626,2,0,0,Body_Text
o   4 tomatoes,10,0,0.24183317627569642,3,0,0,Body_Text
o   1 cucumber,10,0,0.2603180432560468,3,0,0,Body_Text
o   1 small red onion,10,0,0.2788029102363972,5,0,0,Body_Text
o   1/4 cup olives,10,0,0.29736353170992147,4,0,0,Body_Text
o   1/4 cup feta cheese,10,0,0.31584832162568066,5,0,0,Body_Text
o   1/4 cup olive oil,10,0,0.3343331693398832,5,0,0,Body_Text
o   2 tablespoons red wine vinegar,10,0,0.35281803632023356,6,0,0,Body_Text
o   1 teaspoon oregano,10,0,0.37130290330058396,4,0,0,Body_Text
o   1 teaspoon salt,10,0,0.38978777028093436,4,0,0,Body_Text
,10,0,0.40700746786714803,1,0,0,Body_Text
Instructions :,12,1,0.4083586028127959,2,0,0,Body_Text
"o   Dice tomatoes and cucumber, slice red onion.",10,0,0.4268331816702178,8,0,0,Body_Text
o   Mix vegetables with olives and crumbled feta cheese.,10,0,0.4453180486505682,9,0,0,Body_Text
"o   Whisk olive oil, vinegar, oregano, and salt, then pour over salad.",10,0,0.4638029156309186,12,0,1,Body_Text
o   Toss well and serve.,10,0,0.4822877826112689,5,0,0,Body_Text
,12,1,0.5008585766108349,0,0,0,Body_Text
Green Bean Casserole,12,1,0.5193686822448114,3,0,0,H1
,10,0,0.5365024142795138,1,0,0,Body_Text
Ingredients :,12,1,0.5378535492251618,2,0,0,Body_Text
o   4 cups green beans,10,0,0.5563281280825837,5,0,0,Body_Text
o   1 can cream of mushroom soup,10,0,0.574812995062934,7,0,0,Body_Text
o   1/2 cup milk,10,0,0.5932978620432844,4,0,0,Body_Text
o   1 cup fried onions,10,0,0.6117827290236347,5,0,0,Body_Text
o   1 teaspoon salt,10,0,0.6302675189393939,4,0,0,Body_Text
o   1/2 teaspoon pepper,10,0,0.6487523859197443,4,0,0,Body_Text
,10,0,0.665972083505958,1,0,0,Body_Text
Instructions :,12,1,0.6673232569839015,2,0,0,Body_Text
o   Preheat oven to 350°F (175°C).,10,0,0.6857977973090278,6,0,0,Body_Text
o   Cook green beans until tender.,10,0,0.7042826642893781,6,0,0,Body_Text
"o   Mix soup, milk, salt, and pepper in a baking dish.",10,0,0.7227675312697285,11,0,0,Body_Text
"o   Add green beans and half of the fried onions, stir to combine.",10,0,0.7412523982500789,13,0,1,Body_Text
o   Bake for 25 minutes.,10,0,0.7597372652304293,5,0,0,Body_Text
o   Top with remaining fried onions and bake for an additional 5 minutes.,10,0,0.7782220551461885,13,0,1,Body_Text
o   Serve warm.,10,0,0.7967069221265388,3,0,0,Body_Text
,12,1,0.815277793190696,0,0,0,Body_Text
Guacamole,12,1,0.8338384146642204,1,0,0,H1
,10,0,0.850972031102036,1,0,0,Body_Text
Ingredients :,12,1,0.8523232045799795,2,0,0,Body_Text
o   3 avocados,10,0,0.8707473446624447,3,0,0,Body_Text
o   1 lime,10,0,0.8892321345782039,3,0,0,Body_Text
o   1 small onion,10,0,0.09385343994757142,4,0,0,Body_Text
o   2 tomatoes,10,0,0.11233822986333057,3,0,0,Body_Text
o   1 teaspoon salt,10,0,0.13082309684368096,4,0,0,Body_Text
o   1 tablespoon chopped cilantro,10,0,0.14930796382403133,5,0,0,Body_Text
o   1 teaspoon minced garlic,10,0,0.16789378541888614,5,0,0,Body_Text
,10,0,0.18511350227124762,1,0,0,Body_Text
Instructions :,12,1,0.18646463721689552,2,0,0,Body_Text
"o   Cut avocados in half, remove the pit, and scoop out the flesh into a bowl.",10,0,0.20486351937958688,16,0,1,Body_Text
o   Mash the avocados with a fork.,10,0,0.22334838635993726,7,0,0,Body_Text
"o   Add lime juice, diced onion, chopped tomatoes, salt, cilantro, and garlic.",10,0,0.24183317627569642,12,0,1,Body_Text
o   Mix well and serve immediately.,10,0,0.2603180432560468,6,0,0,Body_Text
,12,1,0.2788888950540562,0,0,0,Body_Text
Gurkensalat (Cucumber Salad),12,1,0.2974495165275805,3,0,0,H1
,10,0,0.31458317149769177,1,0,0,Body_Text
Ingredients :,12,1,0.31593430644333964,2,0,0,Body_Text
o   2 cucumbers,10,0,0.3343331693398832,3,0,0,Body_Text
o   1/4 cup sour cream,10,0,0.35281803632023356,5,0,0,Body_Text
o   2 tablespoons vinegar,10,0,0.37130290330058396,4,0,0,Body_Text
o   1 tablespoon sugar,10,0,0.38978777028093436,4,0,0,Body_Text
o   1 teaspoon dill,10,0,0.4082726372612847,4,0,0,Body_Text
o   1 teaspoon salt,10,0,0.4268331816702178,4,0,0,Body_Text
,10,0,0.44405291778872713,1,0,0,Body_Text
Instructions :,12,1,0.445404052734375,2,0,0,Body_Text
o   Slice cucumbers thinly.,10,0,0.4638029156309186,4,0,0,Body_Text
"o   Mix sour cream, vinegar, sugar, dill, and salt in a bowl.",10,0,0.4822877826112689,12,0,0,Body_Text
o   Toss cucumbers with the dressing.,10,0,0.5007725725270281,6,0,0,Body_Text
o   Serve chilled.,10,0,0.5192827166933002,3,0,0,Body_Text
,12,1,0.5378535492251618,0,0,0,Body_Text
Gyeran Jjim,12,1,0.5564141321663905,2,0,0,H1
,10,0,0.5735478642010929,1,0,0,Body_Text
Ingredients :,12,1,0.5748989991467408,2,0,0,Body_Text
o   4 eggs,10,0,0.5932978620432844,3,0,0,Body_Text
o   1 cup water,10,0,0.6117827290236347,4,0,0,Body_Text
o   1/4 cup green onions,10,0,0.6302675189393939,5,0,0,Body_Text
o   1 teaspoon salt,10,0,0.6487523859197443,4,0,0,Body_Text
o   1/2 teaspoon sesame oil,10,0,0.6672372529000947,5,0,0,Body_Text
,10,0,0.6845326279148911,1,0,0,Body_Text
Instructions :,12,1,0.6858838013928346,2,0,0,Body_Text
"o   Beat eggs with water, salt, and chopped green onions.",10,0,0.7042826642893781,10,0,0,Body_Text
o   Pour mixture into a heatproof bowl.,10,0,0.7227675312697285,7,0,0,Body_Text
o   Steam for 10-15 minutes until set.,10,0,0.7412523982500789,7,0,0,Body_Text
o   Drizzle with sesame oil and serve warm.,10,0,0.7597372652304293,8,0,0,Body_Text
,12,1,0.7783080592299952,0,0,0,Body_Text
Harira,12,1,0.7967929262103457,1,0,0,H1
,10,0,0.8139266197127525,1,0,0,Body_Text
Ingredients :,12,1,0.815277793190696,2,0,0,Body_Text
o   1 cup lentils,10,0,0.8337524105804135,4,0,0,Body_Text
o   1/2 cup chickpeas,10,0,0.8522372004961727,4,0,0,Body_Text
o   1 small onion,10,0,0.8707473446624447,4,0,0,Body_Text
Parsippany -Troy Hills STEM Pathways,28,1,0.04718382671625927,5,0,0,Title
Mission Statement:    To provide PTHSD high school students with the opportunity to,14,0,0.11198763413862749,12,0,1,Body_Text
"concentrate their studies, beyond those required in high school, in the areas of science,",12,0,0.137306136314315,14,0,1,Body_Text
"technology, engineering, and mathematics, and expose students to relevant real world",12,0,0.15530572756372316,11,0,1,Body_Text
"experiences through project work, conferences and presentations to enhance their high school",12,0,0.17330531881313133,12,0,1,Body_Text
experience.,12,0,0.19130491006253947,1,0,0,Body_Text
PATHWAY OPTIONS,15,0,0.5532517481331873,2,1,1,H1
REGULAR PATHWAY,15,1,0.5905992141877762,2,1,0,Body_Text
●,11,0,0.6345782809787326,1,0,0,Body_Text
4 credits of Math,11,0,0.6345782809787326,4,0,0,Body_Text
●,11,0,0.6516350640190972,1,0,0,Body_Text
4 credits of Science,11,0,0.6516350640190972,4,0,0,Body_Text
●,11,0,0.668691924124053,1,0,0,Body_Text
4 credits of STEM-designated electives,11,0,0.668691924124053,5,0,0,Body_Text
●,11,0,0.6857487842290089,1,0,0,Body_Text
Maintain an overall 2.85 GPA,11,0,0.6857487842290089,5,0,0,Body_Text
●,11,0,0.7028055672693734,1,0,0,Body_Text
Participate in a minimum of 3 STEM,11,0,0.7028055672693734,7,0,0,Body_Text
presentations/conferences each year,11,0,0.719862350309738,3,0,0,Body_Text
with a required minimum total of 12,11,0,0.7369192104146938,7,0,0,Body_Text
presentations/conferences throughout,11,0,0.7539760705196497,2,0,0,Body_Text
the 4 years . *,11,0,0.771032776495423,5,0,0,Body_Text
●,11,0,0.7880896366003788,1,0,0,Body_Text
Join and actively participate in a,11,0,0.7880896366003788,6,0,0,Body_Text
STEM-related extracurricular activity or,11,0,0.8051464967053346,4,0,0,Body_Text
club every year of attendance. -,11,0,0.8222032797456992,6,0,0,Body_Text
DISTINCTION PATHWAY,15,1,0.5905992141877762,2,1,0,Body_Text
●,11,0,0.6118367127697877,1,0,1,Body_Text
4 credits of Math - At least one math,11,0,0.6118367127697877,9,0,0,Body_Text
course should be an AP Math class.,11,0,0.6288935343424479,7,0,0,Body_Text
●,11,0,0.6459503173828125,1,0,1,Body_Text
4 credits of Science- At least one,11,0,0.6459503173828125,7,0,0,Body_Text
science course should be an AP,11,0,0.6630071774877683,6,0,0,Body_Text
Science class.,11,0,0.6800640375927242,2,0,0,Body_Text
●,11,0,0.6971208206330887,1,0,1,Body_Text
4 credits of STEM-designated electives,11,0,0.6971208206330887,5,0,0,Body_Text
- One must be a Computer,11,0,0.7141776036734533,6,0,0,Body_Text
Science/Technology Class,11,0,0.7312344637784091,2,0,0,Body_Text
●,11,0,0.748291323883365,1,0,1,Body_Text
Maintain an overall 3.5 GPA,11,0,0.748291323883365,5,0,0,Body_Text
●,11,0,0.7653481069237295,1,0,1,Body_Text
Participate in a minimum of 3 STEM,11,0,0.7653481069237295,7,0,0,Body_Text
presentations/conferences a year with a,11,0,0.7824048899640941,5,0,0,Body_Text
required minimum total of 12,11,0,0.7994617500690498,5,0,0,Body_Text
presentations/conferences throughout,11,0,0.8165186101740057,2,0,0,Body_Text
the 4 years.,11,0,0.8335753932143702,3,0,0,Body_Text
●,11,0,0.8506321762547349,1,0,1,Body_Text
Join and actively participate in a,11,0,0.8506321762547349,6,0,0,Body_Text
STEM-related extracurricular activity or,11,0,0.8676890363596906,4,0,0,Body_Text
club every year of attendance.,11,0,0.8847458964646465,5,0,0,Body_Text
●,11,0,0.901802679505011,1,0,1,Body_Text
Either participate in an internship or,11,0,0.901802679505011,6,0,0,Body_Text
design and implement a community,11,0,0.9188594625453756,5,0,0,Body_Text
impact project.,11,0,0.9359163226503314,2,0,0,Body_Text
Goals:,14,0,0.2306038634945648,1,0,0,Body_Text
"•  Inspire keen interest in mathematics, science, engineering, and",12,0,0.2663747614080256,9,0,0,Body_Text
"technology, develop strong scholarship in the subject and",12,0,0.2838133994979088,8,0,0,Body_Text
promote the enjoyment of these studies in high school.,12,0,0.3008724944760101,9,0,0,Body_Text
,12,0,0.2667543045198075,0,0,0,Body_Text
•  Expose students to potential career opportunities in the field.,12,0,0.31754958027541036,10,0,0,Body_Text
•  Encourage students to pursue higher education and major in,12,0,0.3346086752535117,10,0,0,Body_Text
STEM careers.,12,0,0.3520473133433949,2,0,0,Body_Text
• Promote interactions with STEM professionals to learn about,12,0,0.3691064083214962,9,0,0,Body_Text
future opportunities.,12,0,0.38616550329959753,2,0,0,Body_Text
• Support field experiences connected to the world outside of,12,0,0.40322459827769885,10,0,0,Body_Text
the school building.,12,0,0.4202836932558002,3,0,0,Body_Text
"• Signal to employers, universities, training programs, and",12,0,0.4373427882339015,8,0,0,Body_Text
military that a student has completed a comprehensive course,12,0,0.45440188321200287,9,0,0,Body_Text
of study in a specialized area.,12,0,0.4714609781901042,6,0,0,Body_Text
"• Cultivate transferable work habits such as perseverance, goal",12,0,0.4885200731682055,9,0,0,Body_Text
"setting, and self-direction.",12,0,0.5055791681463068,3,0,0,Body_Text
Elective Course Offerings,22,0,0.05368209607673414,3,0,1,Body_Text
Science,12,1,0.11345479945943814,1,0,0,Body_Text
Math,12,1,0.11345479945943814,1,0,0,Body_Text
Computer Science/,12,1,0.11345479945943814,2,0,1,Body_Text
Technology,12,1,0.13145439070884626,1,0,1,Body_Text
Art,12,1,0.11345479945943814,1,0,0,Body_Text
Applied,12,1,0.11345479945943814,1,0,0,Body_Text
Technology/,12,1,0.13145439070884626,1,0,0,Body_Text
Family Consumer,12,1,0.1494539819582544,2,0,0,Body_Text
Science and Other,12,1,0.16745357320766258,3,0,0,Body_Text
•,11,0,0.19392028962722932,1,0,0,Body_Text
AP Biology,11,0,0.19428320605345448,2,0,0,Body_Text
•,11,0,0.21097252585671164,1,0,0,Body_Text
AP Chemistry,11,0,0.2113354422829368,2,0,0,Body_Text
